merchant_id,day,txn_count,txn_volume,avg_txn_value,refund_rate,dispute_rate,category_entropy,geo_entropy,dominant_category,dominant_geo,true_drift,true_drift_any,drift_kind,archetype,n_deviant_signals,deviant_features,deviant_signal_groups,predicted_drift_ms,z_txn_count,baseline_mean_txn_count,baseline_std_txn_count,baseline_days_txn_count,z_txn_volume,baseline_mean_txn_volume,baseline_std_txn_volume,baseline_days_txn_volume,z_refund_rate,baseline_mean_refund_rate,baseline_std_refund_rate,baseline_days_refund_rate,z_dispute_rate,baseline_mean_dispute_rate,baseline_std_dispute_rate,baseline_days_dispute_rate,z_category_entropy,baseline_mean_category_entropy,baseline_std_category_entropy,baseline_days_category_entropy,z_geo_entropy,baseline_mean_geo_entropy,baseline_std_geo_entropy,baseline_days_geo_entropy,predicted_drift_static
M0014,108,52,52792.45,1015.24,0.0261125798726711,0.0012360233164375,1.3131,0.9602,groceries,pune,0,0,none,growing,0,[],[],0,-0.21282028938558717,52.916666666666664,4.3072334377191375,60.0,-0.4306352372903983,55694.33816666667,6738.622192010234,60.0,0.2518646497817094,0.025481558974944845,0.0025053968402201678,60.0,0.08128443486160473,0.0012200779610284601,0.00019616738968768836,60.0,0.2631976941720553,1.2727166666666667,0.15343346171921315,60.0,-2.011240610130257,1.3608833333333334,0.19922197837253464,60.0,0
M0014,109,54,60148.38,1113.86,0.0264441843821072,0.0010707929612016,0.9951,1.5315,groceries,pune,0,0,none,growing,0,[],[],0,0.22719107133844527,53.06666666666667,4.108142665267636,60.0,0.6548086903179144,55812.277500000004,6621.937924945351,60.0,0.3694736086095805,0.02552223159542785,0.002495314320686893,60.0,-0.7516611970698643,0.00121606477159548,0.00019326767293586594,60.0,-1.8105794707812728,1.2710183333333336,0.15239227981209444,60.0,0.8526587953556035,1.35678,0.20491197763008187,60.0,0
M0014,110,58,61240.09,1055.86,0.0221279883595542,0.0014585724303774,0.9898,1.1932,groceries,pune,0,0,none,growing,0,[],[],0,1.2066724149355097,53.05,4.102190402906123,60.0,0.8089762766682967,55865.2285,6644.028576630121,60.0,-1.3985007066773982,0.025583868997867323,0.002471132564904963,60.0,1.2551332024029351,0.0012155730902043084,0.00019360442358458264,60.0,-1.7992675046471691,1.26905,0.1552020470990277,60.0,-0.7973495226709043,1.3555716666666666,0.20363925988538326,60.0,0
M0014,111,54,57292.77,1060.98,0.0266793261607981,0.0011038802514274,1.3454,1.6133,groceries,pune,0,0,none,growing,0,[],[],0,0.18542460565492372,53.25,4.04477063521847,60.0,0.18637739449215207,56057.0855,6630.012740370333,60.0,0.46836360244322656,0.02550586116757249,0.0025054572710266386,60.0,-0.5949502187949605,0.0012204866175265284,0.00019599348385030993,60.0,0.506272696533523,1.26474,0.15932125226638413,60.0,1.2979089463087017,1.3496700000000001,0.20311902522112413,60.0,0
M0014,112,57,58330.28,1023.34,0.0230306452252284,0.0013608086045882,1.2961,1.3321,groceries,pune,0,0,none,growing,0,[],[],0,0.9324599555379048,53.233333333333334,4.0394942906623825,60.0,0.37474313593331093,55900.46199999999,6483.955987475153,60.0,-0.9880678839557856,0.02546265331493388,0.002461377532046479,60.0,0.7329822494010357,0.0012170093939017851,0.00019618375588757026,60.0,0.1974013115204842,1.2646583333333334,0.1592779015726241,60.0,-0.13465663975798514,1.3592633333333335,0.2017229405260177,60.0,0
M0014,113,55,57612.63,1047.5,0.0274542708313403,0.00136905555223,1.5231,0.942,groceries,pune,0,0,none,growing,0,[],[],0,0.40327410040639794,53.38333333333333,4.00885319696325,60.0,0.23615152450792173,56114.12566666667,6345.5204723146435,60.0,0.8664962121890543,0.025354827115642554,0.0024229115905698676,60.0,0.7577095005391715,0.0012271504433641433,0.00018728168086170203,60.0,1.642098338054917,1.2629916666666667,0.15839997356153118,60.0,-2.0684890132638887,1.355245,0.199781094968417,60.0,0
M0014,114,58,56528.74,974.63,0.0280192905146544,0.0013608943963788,1.4956,1.34,groceries,pune,0,0,none,growing,0,[],[],0,1.1418586640274606,53.416666666666664,4.013923507106752,60.0,0.06013127055356302,56147.01883333333,6348.130733852444,60.0,1.0715843994562972,0.025418165348133192,0.002427363787528984,60.0,0.6895757955895986,0.0012358798479416466,0.00018129196128507377,60.0,1.406124086887564,1.26812,0.16177804087228456,60.0,-0.05766655262746421,1.3518266666666667,0.20508711077405548,60.0,0
M0014,115,50,57192.3,1143.85,0.0276297465666023,0.0012997701674744,1.0578,1.0249,groceries,pune,0,0,none,growing,0,[],[],0,-0.8885035520726196,53.56666666666667,4.01424018885088,60.0,0.14321565089106683,56297.869999999995,6245.336975637752,60.0,0.8976127567647416,0.025436745164048816,0.002443148658512498,60.0,0.34594220959738253,0.001236871518990247,0.0001818183694824531,60.0,-1.297007608436834,1.2707750000000002,0.16420489642052266,60.0,-1.588861438934109,1.3503966666666665,0.20486158118673123,60.0,0
M0014,116,61,64205.68,1052.55,0.0241023841315923,0.0013327189687298,1.3822,1.462,groceries,pune,0,0,none,growing,0,[],[],0,1.8705630393682446,53.46666666666667,4.027307914668091,60.0,1.2578852880387315,56366.910833333335,6231.704306589602,60.0,-0.5733371162544961,0.025504960914520713,0.002446338712712659,60.0,0.5087246478970413,0.00124092846465691,0.0001804325865717973,60.0,0.6798871670050852,1.2698266666666669,0.16528232740197127,60.0,0.5803430862110213,1.3416433333333333,0.20738881797051892,60.0,0
M0014,117,59,59872.74,1014.79,0.0313191599599029,0.0016154056784323,1.1933,1.4638,groceries,pune,0,0,none,growing,0,[],[],0,1.3038709938819582,53.68333333333333,4.077601765522516,60.0,0.5233954059639165,56592.86666666667,6266.53061138914,60.0,2.3882945795230035,0.025529644198097383,0.002424121300380715,60.0,2.0587461736164143,0.0012438694351865798,0.000180467241667328,60.0,-0.4636627571750275,1.2699833333333332,0.16538600986748245,60.0,0.578716569967607,1.3434466666666665,0.20796593631329785,60.0,0
M0014,118,61,70107.9,1149.31,0.0239703115948522,0.0012316000161418,1.5013,1.3457,groceries,pune,0,0,none,growing,0,[],[],0,1.7457305485272305,53.833333333333336,4.105253627321098,60.0,2.147162462542903,56760.75316666667,6216.1792906560895,60.0,-0.6427035821936693,0.025592708322875544,0.0025243312360043128,60.0,-0.11687604814502123,0.0012532177937723701,0.0001849632835270629,60.0,1.411392933063258,1.2677233333333333,0.1654937198528526,60.0,-0.02011767035133539,1.3498366666666668,0.20562354360241875,60.0,0
M0014,119,64,74202.02,1159.41,0.0250684278193634,0.0012192601054895,1.2152,1.3494,groceries,pune,0,0,none,growing,1,['txn_volume'],['volume'],0,2.390547665582766,54.016666666666666,4.176169953465289,60.0,2.669939228389172,57057.64133333333,6421.261759208736,60.0,-0.20349542689712638,0.025583158737881955,0.002529447105358135,60.0,-0.19270264336733278,0.0012547872827231635,0.0001843626875732114,60.0,-0.34860889865744693,1.2735783333333333,0.16746082374304913,60.0,0.007338102372507101,1.347895,0.20509389534254704,60.0,0
M0014,120,56,57538.61,1027.48,0.0279819709598484,0.0010665162362791,1.219,1.1299,groceries,pune,0,0,none,growing,0,[],[],0,0.4035983070070712,54.25,4.335994402398073,60.0,0.013286401969420837,57449.11,6736.2104658573235,60.0,0.9696789352600268,0.02554151452033325,0.0025167675101251154,60.0,-1.0379657125375021,0.001256778135264755,0.0001833026820515333,60.0,-0.3633606832022548,1.2779616666666664,0.1622676018413554,60.0,-1.0593001747150168,1.342635,0.200825984058043,60.0,0
M0014,121,58,57265.09,987.33,0.0278525132219754,0.0011582162158418,1.2563,1.2261,groceries,pune,0,0,none,growing,0,[],[],0,0.8503475955092018,54.31666666666667,4.331562002157119,60.0,-0.033599888490561905,57491.17116666667,6728.6284813170105,60.0,0.9151247063998933,0.02554574450837063,0.002520715152232763,60.0,-0.5310644997025101,0.0012559595917105916,0.00018405179770733144,60.0,-0.11959268992163037,1.2756883333333335,0.16211971940792388,60.0,-0.5778174646160629,1.3423249999999998,0.20114483745697576,60.0,0
M0014,122,58,57460.61,990.7,0.0228202039759638,0.0012306912260259,1.364,1.4404,groceries,pune,0,0,none,growing,0,[],[],0,0.8218456967555082,54.45,4.319545644656567,60.0,-0.029783947210395883,57657.029833333334,6594.822101510252,60.0,-1.162615899663068,0.02566803363827737,0.00244950173409712,60.0,-0.14690466610073236,0.0012575412252077633,0.00018277158850388273,60.0,0.5379477847808762,1.2770783333333333,0.16158011823038332,60.0,0.5006462480275311,1.339485,0.20156947225229266,60.0,0
M0014,123,62,68188.48,1099.81,0.0246533222413751,0.0011204398025563,1.3087,1.3319,groceries,pune,0,0,none,growing,0,[],[],0,1.762559062087128,54.666666666666664,4.160617077222703,60.0,1.6393604827426218,57914.517166666665,6267.055319123692,60.0,-0.39140934937089134,0.02562281185268186,0.002476919912273466,60.0,-0.7370055117361899,0.0012537882634598998,0.00018093278649906707,60.0,0.1978048977286922,1.276775,0.1613964081101171,60.0,-0.03547537528255986,1.3390416666666665,0.20131335073366546,60.0,0
M0014,124,60,66335.63,1105.59,0.0229854740293404,0.0014428432520386,1.3888,1.2362,groceries,pune,0,0,none,growing,0,[],[],0,1.2273219901474106,54.766666666666666,4.264026372333451,60.0,1.2855934916348493,58102.64866666667,6404.031590782021,60.0,-1.0844645329661013,0.025649881714940228,0.0024568878046315164,60.0,1.1033159019086265,0.0012467669638291498,0.00017771545562812762,60.0,0.6791852818836351,1.2804499999999999,0.15952936980540133,60.0,-0.5025508934490238,1.3371183333333332,0.2008121657902691,60.0,0
M0014,125,54,54909.51,1016.84,0.0224491396859261,0.001230039047097,1.4386,1.1788,groceries,pune,0,0,none,growing,0,[],[],0,-0.1931424240126035,54.833333333333336,4.314605336417216,60.0,-0.5025937240274723,58156.23366666667,6459.936747019937,60.0,-1.407357467326817,0.025717088829120143,0.002322046259790199,60.0,-0.1370369991825783,0.0012542111643763952,0.00017639117481834245,60.0,0.9986160003839524,1.2798116666666668,0.15900840089912605,60.0,-0.7811824361736616,1.3359699999999999,0.20119499968514393,60.0,0
M0014,126,63,64787.35,1028.37,0.0248642325517065,0.000907716591013,1.5546,1.1315,groceries,pune,0,0,none,growing,0,[],[],0,1.9321280294940335,54.96666666666667,4.157764501474067,60.0,1.0658237057439086,58419.399,5974.67570451099,60.0,-0.3497075485116581,0.02568702378385317,0.002352798032665974,60.0,-2.053370482144059,0.0012592288629172533,0.0001711879443875205,60.0,1.7167490789935065,1.2805366666666667,0.1596408797807603,60.0,-0.9984546240837144,1.3334033333333333,0.20221583281125147,60.0,0
M0014,127,62,62847.76,1013.67,0.0274563108437137,0.0009827108258754,1.3087,1.3556,groceries,pune,0,0,none,growing,0,[],[],0,1.6057379297058327,55.13333333333333,4.276330862984985,60.0,0.7152534728320482,58534.4985,6030.395746170416,60.0,0.763026223716879,0.02566085226975139,0.0023530758421594126,60.0,-1.5241177883863994,0.0012522219545171066,0.00017683090552144328,60.0,0.1204472545902961,1.2894583333333332,0.1597518078109606,60.0,0.14865753212740962,1.3257249999999998,0.20096526272476517,60.0,0
M0014,128,66,73680.65,1116.37,0.029860668798977,0.0010007168099596,1.3574,1.558,groceries,pune,0,0,none,growing,1,['txn_volume'],['volume'],0,2.4725616500916217,55.21666666666667,4.361198974728801,60.0,2.5132105590175176,58531.18883333333,6027.931528581909,60.0,1.7642873423349443,0.02568910044683196,0.00236444951570314,60.0,-1.4484100306672023,0.0012535088937977933,0.00017453074646393187,60.0,0.4665267110935189,1.2849766666666664,0.15523941418826004,60.0,1.2059290943822822,1.3209066666666667,0.19660636304224888,60.0,0
M0014,129,66,70010.35,1060.76,0.0225922285828086,0.0012463802364445,1.4905,1.5567,groceries,pune,0,0,none,growing,0,[],[],0,2.313566737268313,55.43333333333333,4.567262528654351,60.0,1.7718598550876594,58892.3555,6274.759523489495,60.0,-1.3309242135977017,0.02579530757494051,0.002406657689000543,60.0,-0.02167196601934009,0.001250225431366025,0.0001774271387327463,60.0,1.3490415208721425,1.2831516666666665,0.15370048299127573,60.0,1.1872001970520731,1.3328683333333333,0.18853742378283056,60.0,0
M0014,130,67,67913.78,1013.64,0.026255231641937,0.001114621528651,1.2031,1.1152,groceries,pune,0,0,none,growing,0,[],[],0,2.399390811166505,55.7,4.709528746801489,60.0,1.386248808988958,59281.606,6227.001923482812,60.0,0.20946166556792076,0.025743742351240235,0.0024419231524295715,60.0,-0.7635307098038153,0.0012500924756638284,0.00017742697873624074,60.0,-0.5671476554235648,1.2901283333333333,0.15344916354866633,60.0,-1.182093112245118,1.3392516666666667,0.1895380865904306,60.0,0
M0014,131,58,57055.15,983.71,0.0295370408507865,0.0012897791610163,1.2826,1.0956,groceries,pune,0,0,none,growing,0,[],[],0,0.4180340181810841,55.95,4.903907124400526,60.0,-0.3743745037868465,59423.429,6325.962307915061,60.0,1.5779482151608644,0.025713077615524372,0.0024233768881143504,60.0,0.25941005041177384,0.0012441567569502284,0.0001758698400222079,60.0,-0.07238009875057838,1.2934083333333333,0.14932741899923066,60.0,-1.2770058282782961,1.3385783333333334,0.19027190632397145,60.0,0
M0014,132,57,57524.04,1009.19,0.0243350243141795,0.0012282748516437,1.4995,1.3219,groceries,pune,0,0,none,growing,0,[],[],0,0.20369304835107493,56.0,4.909347707715833,60.0,-0.28311766072519373,59309.22750000001,6305.461465834826,60.0,-0.5809527351403296,0.025771694308912154,0.0024729550406292974,60.0,-0.11619479798391384,0.0012484608049535134,0.00017372510353353405,60.0,1.3757173674354677,1.2945766666666667,0.1489574371771867,60.0,-0.09038341646491946,1.33904,0.18963655801451682,60.0,0
M0014,133,64,67876.23,1060.57,0.0247790752096859,0.0012218789699901,1.2656,1.1418,groceries,pune,0,0,none,growing,0,[],[],0,1.6307674312858988,56.13333333333333,4.8239046940394275,60.0,1.3612276581948903,59420.47333333334,6211.860753608065,60.0,-0.4602711690455542,0.025854025987322133,0.0023354727602541638,60.0,-0.1499552540671651,0.0012479318437007567,0.00017373765175968827,60.0,-0.22185014188012123,1.2991016666666666,0.15101034591525966,60.0,-1.0341789441759845,1.333905,0.18575605419337352,60.0,0
M0014,134,61,61777.42,1012.74,0.0263519432164671,0.0012943402447399,1.0355,1.4759,groceries,pune,0,0,none,growing,0,[],[],0,0.952803665470096,56.333333333333336,4.897826106036458,60.0,0.3629278069230721,59495.61066666667,6287.22652220747,60.0,0.21761249902989616,0.02584294179482313,0.0023390265904443468,60.0,0.26017003716027043,0.0012492764447134318,0.00017320903097964307,60.0,-1.7366318133379268,1.2972683333333335,0.15073335137757063,60.0,0.8292536450081166,1.3250416666666667,0.1819206152923895,60.0,0
M0014,135,61,67426.21,1105.35,0.0235967809936016,0.0011194192955182,1.3539,1.6243,groceries,pune,0,0,none,growing,0,[],[],0,0.9224575430094575,56.46666666666667,4.914408655105825,60.0,1.256347393428806,59519.69966666667,6293.251671223673,60.0,-0.9576651972892348,0.0258337722470707,0.0023358802844680167,60.0,-0.7444177976538374,0.0012449061967425333,0.00016857052802851742,60.0,0.41794818332141787,1.2900566666666669,0.1527541831285706,60.0,1.619150336863641,1.3281816666666666,0.1828850148077828,60.0,0
M0014,136,63,69021.76,1095.58,0.0237632627385056,0.001164714404056,1.1044,1.2332,groceries,pune,0,0,none,growing,0,[],[],0,1.3033898639921582,56.55,4.948634463248219,60.0,1.464596791671575,59714.91733333333,6354.54257416785,60.0,-0.8933411853785959,0.02584201169614474,0.002326937335546856,60.0,-0.4577067836888553,0.001242189374290737,0.00016926769057328109,60.0,-1.2155022552530688,1.29009,0.15276812461474132,60.0,-0.5567639165567272,1.33626,0.1851053865655811,60.0,0
M0014,137,61,65611.01,1075.59,0.0225561494059737,0.0012305394597162,1.3822,1.3793,groceries,pune,0,0,none,growing,0,[],[],0,0.86457296889958,56.833333333333336,4.8193348815542505,60.0,0.8794111930559582,59959.64833333333,6426.301724712139,60.0,-1.3831424923545501,0.025790228465261304,0.0023382110499563704,60.0,-0.056893245135564534,0.0012401807724684033,0.000169463224135487,60.0,0.6350538264384235,1.2847,0.1535302929309316,60.0,0.27246021503332485,1.3297883333333331,0.18172072080546153,60.0,0
M0014,138,61,64055.53,1050.09,0.0266857855333232,0.0012321835893538,1.3437,1.5724,groceries,pune,0,0,none,growing,0,[],[],0,0.8361516878209169,57.016666666666666,4.763888408470768,60.0,0.6058790693334283,60232.87583333334,6309.269225742095,60.0,0.4446014682158816,0.025662597949486738,0.0023013589854805486,60.0,-0.0626724021873952,0.001242720715364915,0.0001681302398399903,60.0,0.3851348860004723,1.2845966666666666,0.15346138582018978,60.0,1.3258707034886903,1.3314933333333332,0.1816969528271365,60.0,0
M0014,139,65,66213.2,1018.66,0.0263545982026957,0.0014108260254555,1.3987,0.949,groceries,pune,0,0,none,growing,0,[],[],0,1.6476553594336423,57.13333333333333,4.774461249815447,60.0,0.9303163655209837,60331.5725,6322.1799787497475,60.0,0.3093562077785677,0.025646107277156587,0.0022902107917169706,60.0,0.9942699523250047,0.001246405002981575,0.00016536859239227956,60.0,0.8199021292441945,1.2793300000000003,0.1455905476304079,60.0,-2.1071414323729747,1.3367883333333332,0.18403526568058712,60.0,0
M0014,140,61,62131.39,1018.55,0.0263839259325192,0.0010629166432172,1.4462,1.4413,groceries,pune,0,0,none,growing,0,[],[],0,0.776398090541065,57.5,4.507996661301525,60.0,0.24297522785788042,60636.611333333334,6151.979688814129,60.0,0.33482527806860074,0.025622224698657634,0.0022749215299852727,60.0,-1.1160772806115569,0.00124445041261871,0.00016265340452234486,60.0,1.158198912613011,1.2785216666666666,0.14477507404581696,60.0,0.5753137934497313,1.3317316666666665,0.19044968951002067,60.0,0
M0014,141,67,70465.26,1051.72,0.0266552901871689,0.0011781017395611,1.3723,1.2748,groceries,pune,0,0,none,growing,0,[],[],0,2.091326858156303,57.53333333333333,4.5266318030326484,60.0,1.5958170749361968,60645.06716666667,6153.708333848949,60.0,0.45522969324361523,0.025620045657167526,0.0022741146840071455,60.0,-0.3940691187785471,0.0012427410870485467,0.00016403048198194802,60.0,0.6129619058471467,1.2829300000000001,0.14580025144708747,60.0,-0.31466091401886864,1.3348083333333336,0.19070793562156646,60.0,0
M0014,142,61,67673.32,1109.4,0.0274346155514864,0.0013016922918962,1.3191,1.2743,groceries,pune,0,0,none,growing,0,[],[],0,0.6986841072465149,57.733333333333334,4.675455807260972,60.0,1.0899759183123636,60968.475,6151.369848960777,60.0,0.8083662826928409,0.02560467440913526,0.0022637524368968164,60.0,0.368917596184699,0.0012411220807802235,0.00016418357850746693,60.0,0.24221081440115436,1.2837,0.1461536723185683,60.0,-0.3129812606616682,1.334035,0.1908580720574624,60.0,0
M0014,143,60,56034.6,933.91,0.0216897179211734,0.0015620467714138,1.1227,1.4167,groceries,pune,0,0,none,growing,0,[],[],0,0.47601381833437917,57.766666666666666,4.691740548936153,60.0,-0.8079826365042225,61050.68066666667,6208.154037033511,60.0,-1.7447316225723462,0.025652903830807802,0.0022715160649127673,60.0,2.1191235480152506,0.001234942904709235,0.00015435809158504565,60.0,-1.0998656355249716,1.2833066666666668,0.14602389735543322,60.0,0.45585657994348994,1.3302216666666666,0.18970513345239787,60.0,0
M0014,144,65,67854.23,1043.91,0.0232901723908566,0.0010853751821354,1.1362,1.3005,groceries,pune,0,0,none,growing,0,[],[],0,1.5317444885735605,57.8,4.700522870302614,60.0,1.10878062066772,60938.37666666667,6237.350477111082,60.0,-1.0035076343820069,0.02561612937546034,0.0023178268952942687,60.0,-0.9634637627209156,0.0012394105190706617,0.0001598766273266478,60.0,-1.0054779422592417,1.2831716666666668,0.14617095063908733,60.0,-0.14932727182508732,1.32866,0.18857908308259214,60.0,0
M0014,145,65,72990.37,1122.93,0.03279319048432,0.0013717715232341,1.334,1.4281,groceries,pune,0,0,none,growing,1,['refund_rate'],['refund'],0,1.4769613292528583,58.016666666666666,4.728176151278078,60.0,1.8956587677703602,61163.92166666666,6238.70104388217,60.0,3.084630712298798,0.025592989696708195,0.0023342180828660394,60.0,0.8504831660778562,0.0012352109164968951,0.0001605682654096221,60.0,0.3517848861202108,1.2823300000000002,0.14687953359753886,60.0,0.5309239228026184,1.3279649999999998,0.18860517618308054,60.0,0
